"id";"ll_author_id";"nl_author_id";"born_date";"author_name"
13011;300213;0;"-2083388350";"Жак Эргон"
13012;160725;0;"-2020229950";"Мария фон Трапп"
13013;208770;0;"-1988693950";"Иван Дорба"
13014;157393;0;"-3724298361";"Арне Гарборг"
13015;149054;0;"-1168154361";"Никита Заболоцкий"
13016;322178;0;"-1262848760";"Николай Гордиенко"
13017;321705;0;"-1136618360";"Вильям Дж. Каунитц"
13018;961214;0;"472840839";"Анатолий Бахметьев"
13019;301554;0;"-1073546360";"Джеймс Гордон Фаррелл"
13020;299060;0;"251916039";"Владимир Крышталев"
13021;691362;0;"-3187754360";"Даниил Ратгауз"
13022;364900;0;"-1546844349";"Штефан фон Янкович"
13023;314115;0;"-7037738360";"Стефани Фелисите де Жанлис"
13024;299912;0;"504376839";"Тина Кароль"
13025;503096;0;"-2461994359";"Клим Полищук"
13026;409851;0;"-505466359";"Джевад Карахасан"
13027;329815;0;"346610440";"Хавьер Эрнандес"
13028;175770;0;"-505466359";"Николай Дмитриев"
13029;114923;0;"-631610356";"Джонатан Кэрролл"
13030;6779;0;"-4355363956";"Мери Мейп Додж"
13031;231581;0;"-63616756";"Эллен Шрайбер"
13032;213336;0;"-1609916345";"Филип Фармер"
13033;180062;0;"-5207354356";"Эжен Сю"
13034;641724;0;"157308043";"Шеннон Хейл"
13035;230465;0;"-284455156";"Леонид Парфёнов"
13036;331829;0;"-726304756";"Кристофер Хэмптон"
13037;166799;0;"-1073459956";"Коррадо Ауджиас"
13038;228309;0;"-1957071544";"Ганс Селье"
13039;221147;0;"-347613555";"Эллен ДеДженерес"
13040;120285;0;"-2020143544";"Аркадий Первенцев"
13041;303318;0;"-505379955";"Василий Аксёнов"
13042;117546;0;"-2524979955";"Аркадий Бухов"
13043;377313;0;"-63616755";"Александр Громов"
13044;297732;0;"-1294298355";"Вадим Роже"
13045;319515;0;"-2682746355";"Эдвард Сепир"
13046;283112;0;"125772044";"Маю Синдзе"
13047;332705;0;"-1420528753";"Паруйр Севак"
13048;422955;0;"-1136531953";"Юрий Ячейкин"
13049;234880;0;"-3408592753";"Михаил Энгельгардт"
13050;347966;0;"-789376753";"Анджела Ивонна Дэвис"
13051;330747;0;"-3187667953";"Шарль Пти-Дютайи"
13052;447097;0;"-1420528753";"Григорий Вейхман"
13053;434402;0;"504463246";"Михаил Рагимов"
13054;391135;0;"-5933114353";"Карл Йоахим Фридрих Людвиг фон А́рним"
13055;207853;0;"-1010301553";"Юрий Щеглов"
13056;200077;0;"-3440128752";"Владимир Теляковский"
13057;3998;0;"-947229552";"Брайан Гарфилд"
13058;975133;0;"409768847";"Майк Брукс"
13059;552227;0;"-2051679541";"Игорь Бэлза"
13060;390106;0;"-95152752";"Артём Шейнин"
13061;335429;0;"220466447";"Полина Копылова"
13062;397042;0;"-2020143541";"Тодор Харманджиев"
13063;332127;0;"-1609916341";"Семён Шуртаков"
13064;174873;0;"-1325920752";"Григорий Стернин"
13065;156721;0;"-4639360751";"Павел Якушкин"
13066;462583;0;"-3408592751";"Виктор Фаусек"
13067;400046;0;"-947229551";"Евгений Беляев"
13068;392509;0;"-2745904751";"Павел Петров"
13069;2726;0;"-3124595951";"Петр Струве"
13070;1018075;0;"-820999151";"Джуди-Линн дель Рей"
13071;994386;0;"-2051679540";"Ксения Муратова"
13072;696246;0;"-1104995951";"Дженни Катышева"
13073;610640;0;"-3724211951";"Николай Демчинский"
13074;537464;0;"-1231226349";"Ханс Бьёркегрен"
13075;536990;0;"-3156131949";"Джордж Дуглас Браун"
13076;346810;0;"-4008208749";"Франсуа Коппе"
13077;153465;0;"-1515223149";"Акио Морита"
13078;157108;0;"-4323655147";"Льюис Кэрролл"
13079;5498;0;"-4513043947";"Михаил Салтыков-Щедрин"
13080;23686;0;"-2840512747";"Павел Бажов"
13081;2725;0;"-4197424747";"Леопольд фон Захер-Мазох"
13082;8164;0;"-757754347";"Кларисса Пинкола Эстес"
13083;118578;0;"-379063147";"Фрэнк Миллер"
13084;17512;0;"-1641365936";"Анри Перрюшо"
13085;28559;0;"-1073373547";"Дональд Майкл Томас"
13086;28043;0;"-2177823536";"Лев Успенский"
13087;2992;0;"-63530345";"Кирилл Королев"
13088;191938;0;"-126602345";"Алан Камминг"
13089;101920;0;"94322454";"Ольга Колпакова"
13090;212307;0;"-789290345";"Ник Мейсон"
13091;219921;0;"-315991145";"Стефан Петручо"
13092;5309;0;"-315991145";"Елена Топильская"
13093;320859;0;"409855254";"Антон Демченко"
13094;309307;0;"-631523945";"Надежда Птушкина"
13095;126088;0;"-1199603945";"Мордехай Рихлер"
13096;23290;0;"-371944";"Элиетт Абекассис"
13097;118770;0;"-347527144";"Джеймс Гриппандо"
13098;532300;0;"-5081037544";"Давид Фридрих Штраус"
13099;101186;0;"-284368744";"Джефф Смит"
13100;677491;0;"567621655";"Bryanna Reid"
13101;213333;0;"-4891735144";"Эжен Эммануэль Виолле-ле-Дюк"
13102;705804;0;"883240855";"Диана Шпак"
13103;315477;0;"-1704524333";"Николай Печерский"
13104;2195;0;"-6122416744";"Фридрих Шеллинг"
13105;324303;0;"-1388906343";"Ким Малаховский"
13106;24212;0;"-1736060332";"Анна Ларина-Бухарина"
13107;230703;0;"-1167981543";"Римма Казакова"
13108;19899;0;"-3471664743";"Павел Милюков"
13109;186159;0;"-6721946343";"Вольфганг Амадей Моцарт"
13110;151554;0;"-3692503143";"Иван Божерянов"
13111;16403;0;"-1010215143";"Юрий Маслов"
13112;311438;0;"-252832743";"Стивен Бисти"
13113;432545;0;"315160856";"Рейвен Грегори"
13114;333455;0;"-3471664741";"Вильгельм II"
13115;269057;0;"-13632131941";"Чон Чхоль"
13116;331861;0;"-284368741";"Ян Моррис"
13117;632576;0;"-883984741";"Тирца Атар"
13118;601986;0;"-95066341";"Альвидас Шляпикас"
13119;439719;0;"504549658";"Сергей Кумыш"
13120;372705;0;"315160858";"Олег Мелехов"
13121;148833;0;"-1736060330";"Леонид Иванов"
13122;430596;0;"-5649031141";"Пётр Гулак-Артемовський"
13123;370712;0;"-2177823529";"Иван Иванов-Вано"
13124;301661;0;"-599987940";"Педро Хуан Гутьеррес"
13125;178571;0;"-1452064740";"Евгений Мариинский"
13126;634715;0;"-1609829929";"Тис Кристоферсен"
13127;504690;0;"188930459";"Бенджамин фон Штукрад-Барре"
13128;960447;0;"-3503200740";"Ниль Дофф"
13129;957329;0;"-1483600740";"Анджей Тшебиньский"
13130;687160;0;"-2303968740";"Феодосий Бородулин"
13131;586419;0;"-1799132329";"Александр Каптаренко"
13132;531727;0;"-126602339";"Шон Филлипс"
13133;525864;0;"-1956985128";"Мирдза Кемпе"
13134;436195;0;"-1704524328";"Федот Сучков"
13135;397126;0;"-1767596328";"Лодевейк Принс"
13136;309256;0;"-3345434339";"Леон Фрапье"
13137;112971;0;"-410599139";"Легс Макнил"
13138;106025;0;"-1420442339";"Лазарь Лазарев"
13139;11807;0;"-94979936";"Алекс Экслер"
13140;24800;0;"125944863";"Михаил Елизаров"
13141;298780;0;"283711263";"Андрей Дьяков"
13142;237101;0;"-252746336";"Арнальдур Индридасон"
13143;26124;0;"-1073287136";"Дэвид Лодж"
13144;353268;0;"125944863";"Михаил Елизаров"
13145;462180;0;"599330463";"Пирс Браун"
13146;194248;0;"220639263";"Антон Кротов"
13147;231591;0;"-410512736";"Маруо Суэхиро"
13148;2675;0;"-4039571935";"Василий Ключевский"
13149;153674;0;"-1199517535";"Комацу Сакё"
13150;15691;0;"-3313725535";"Жозеф Бедье"
13151;105582;0;"-3029728735";"Сидони-Габриель Колетт"
13152;528;0;"-568365535";"Диля Еникеева"
13153;303505;0;"-4260496735";"Сабин (Сэбайн) Бэринг-Гулд (Баринг-Гоулд)"
13154;103557;0;"62786464";"Глеб Шульпяков"
13155;430608;0;"-31821535";"Шайла Блэк"
13156;308731;0;"-915434335";"Леонид Дайнеко"
13157;324628;0;"409941666";"Богдана Матияш"
13158;510940;0;"125944866";"Джейсон Аарон"
13159;16080;0;"-978592733";"Владимир Щербаков"
13160;5183;0;"-1262589533";"Ирина Свенцицкая"
13161;230177;0;"-505207133";"Николас Шэффнер"
13162;679600;0;"189016866";"Лола Лафон"
13163;473353;0;"536172066";"Кот Басё"
13164;168613;0;"-1136359133";"Игорь Фесуненко"
13165;151128;0;"-1672815522";"Вержилио Феррейра"
13166;226380;0;"-189674332";"Инна Кабыш"
13167;195435;0;"-1609743521";"Луи-Рене Дефоре"
13168;113249;0;"-1704437921";"Владимир Зельдин"
13169;119691;0;"-726131932";"Владимир Алейников"
13170;236150;0;"-1262589532";"Олег Шестинский"
13171;311264;0;"-1104823132";"Лидия Кудрявцева"
13172;441895;0;"-568365532";"Валерий Герланец"
13173;106483;0;"-4039571932";"Генри Мортон Стэнли"
13174;413105;0;"252175267";"Андрес Неуман"
13175;294625;0;"125944868";"Керри Вон"
13176;180719;0;"-2240810331";"Лев Николаев"
13177;434842;0;"-2177737120";"Герман Кестен"
13178;320603;0;"-2524807131";"Люсиль Деко"
13179;117102;0;"-378976731";"Александр Железняков"
13180;492395;0;"-189674331";"Эли Истон"
13181;444330;0;"-5459555931";"Иван Мятлев"
13182;436870;0;"157480868";"Юдит Берг"
13183;172043;0;"-2430112731";"Фёдор Раскольников"
13184;154584;0;"-442135129";"Михаил Волохов"
13185;154373;0;"-1041664729";"Давид Шраер-Петров"
13186;424050;0;"-915434329";"Валерий Земсков"
13187;396525;0;"-2240810329";"Борис Вронский"
13188;153309;0;"-2651037529";"Ваан Терьян"
13189;550208;0;"252175270";"Алексей Герасимович"
13190;443457;0;"-883898329";"Юрий Пухначев"
13191;435105;0;"-1294125529";"Виталий Логвиненко"
13192;434828;0;"-2051506718";"Теофилис Тильвитис"
13193;367381;0;"-947056728";"Юрий Никитин"
13194;150303;0;"-599901528";"Вячеслав Барковский"
13195;983963;0;"220639271";"Кохэй Адзано"
13196;706622;0;"-410512728";"Муса Ахмадов"
13197;687471;0;"252175271";"Карлос Лаббе"
13198;505816;0;"378405671";"Андрей Торканевский"
13199;376543;0;"-1483514328";"Эмиль Хабиби"
13200;375827;0;"-2114665117";"Шэнь Цунвэнь"
13201;305341;0;"-410512728";"Евгения Серова"
13202;225012;0;"-568365526";"Тодд Клейн"
13203;169695;0;"-1294125526";"Николай Агаджанян"
13204;226957;0;"-157965524";"Андрей Круз"
13205;357498;0;"-378890324";"Элия Барсело"
13206;10449;0;"-3250567124";"Ромен Роллан"
13207;347765;0;"378492075";"Алина Лис"
13208;13162;0;"-157965524";"Ольга Токарчук"
13209;302236;0;"-4228874324";"Сьюзен Кулидж"
13210;346948;0;"-410426324";"Матей Вишнек"
13211;231033;0;"-694509524";"Мэтью Форт"
13212;10317;0;"-3219031124";"Висенте Бласко Ибаньес"
13213;26091;0;"-662887122";"Гвидо Кнопп"
13214;17582;0;"-442048722";"Пьер Бордаж"
13215;343108;0;"-221123922";"Ёсиюки Садамото"
13216;17552;0;"-8867603922";"Эмануэль Сведенборг"
13217;319546;0;"-7321389522";"Томас Пейн"
13218;315792;0;"-631351122";"Дженис Рэдуэй"
13219;325761;0;"-347354322";"Джеф Лоэб"
13220;608760;0;"-1767423511";"Ирина Волк"
13221;196205;0;"-1073200722";"Станислав Гагарин"
13222;357885;0;"-599815121";"Миклош Вамош"
13223;26322;0;"-726045521";"Геннадий Белимов"
13224;355913;0;"-221123921";"Сергей Шестаков"
13225;642810;0;"-1073200721";"Виктор Стенджер"
13226;445955;0;"-1735887510";"Ситиро Фукадзава"
13227;405719;0;"504722478";"Джиованна Флетчер"
13228;230035;0;"-315818321";"Яков Арсёнов"
13229;588957;0;"-2114578710";"Любовь Орлова"
13230;376218;0;"536258478";"Анна Янченко"
13231;514354;0;"-946970320";"Жермен Грир"
13232;373569;0;"-505120720";"Сэнди Кролик"
13233;333849;0;"567794479";"Андрей Жельветро"
13234;146320;0;"-946970320";"Владимир Кормер"
13235;28842;0;"-442048720";"Владимир Богомяков"
13236;26178;0;"-631351120";"Александр Лавров"
13237;556417;0;"-473584720";"Опра Уинфри"
13238;431916;0;"-1325661520";"Edward Abbey"
13239;231649;0;"-789117520";"Andrew Oldham"
13240;200582;0;"-31735118";"Монте Кук"
13241;30110;0;"-1136272718";"Светлана Серова"
13242;964846;0;"-1041578318";"Евгений Шабан"
13243;833799;0;"-5333325518";"Петр Дараган"
13244;609842;0;"-1578121107";"Ладислав Мнячко"
13245;565622;0;"-2209187918";"Цюй Цюбо"
13246;559162;0;"-1104736718";"Анатолий Галиев"
13247;428547;0;"-662887118";"Александр Ратнер"
13248;405110;0;"-1704351507";"Хальфдан Расмуссен"
13249;400161;0;"-694509517";"Борис Лежен"
13250;358232;0;"-1798959506";"Франтишек Швантнер"
13251;330178;0;"-568279117";"Младен Долар"
13252;163040;0;"-7510778317";"Жан-Франсуа Жоржель"
13253;152837;0;"-252659917";"Андрей Хлобыстин"
13254;14660;0;"-1073114314";"Ричард Бротиган"
13255;229575;0;"-1230880714";"Всеволод Нестайко"
13256;184102;0;"-1514877514";"Иван Шамякин"
13257;342695;0;"504808885";"Ольга Романовская"
13258;511680;0;"252348085";"Мира Дэй"
13259;317123;0;"536344885";"Татьяна Патрикова"
13260;6326;0;"-694423114";"Барбара Вуд"
13261;230318;0;"-5932768714";"Адельберт фон Шамиссо"
13262;119354;0;"-189501514";"Томас Брецина"
13263;9857;0;"-1798873102";"Барбара Вертхайм Такман"
13264;390;0;"-1262416713";"Александр Пятигорский"
13265;305833;0;"-378803913";"Ф. Дж. Коттэм (Фрэнсис Коттэм)"
13266;375525;0;"94581686";"Татьяна Булатова"
13267;301860;0;"-2209101513";"Михась Лыньков"
13268;227780;0;"-1420183113";"Ллойд Александер"
13269;958986;0;"473272886";"Ника Набокова"
13270;198492;0;"-441962313";"Джудит Энн Тарр"
13271;322155;0;"-694423113";"Кэтрин Харви"
13272;342004;0;"-2871789511";"Антон Таммсааре"
13273;198621;0;"-2177564300";"Омраам Микаэль Айванхов "
13274;432458;0;"94581688";"Николь Фосселер"
13275;1;0;"-883725511";"Грегори Бенфорд"
13276;308964;0;"-378803911";"Алексей Трехлебов"
13277;179434;0;"-1704265100";"Василий Ажаев"
13278;17677;0;"-1830495500";"Айвен Сандерсон"
13279;458523;0;"-1104650311";"Пиама Гайденко"
13280;22298;0;"-2745559111";"Франклин Рузвельт"
13281;107266;0;"-410339910";"Алексей Дмитриев"
13282;176386;0;"-1009955910";"Геннадий Серебряков"
13283;324543;0;"-1609570699";"Ив Жамиак"
13284;320581;0;"410114489";"Ай Рин"
13285;403506;0;"-1609570699";"Андре Бьерке"
13286;333093;0;"-3692243910";"Ион Лука Караджале"
13287;188147;0;"-1578034699";"Николай Глазков"
13288;601983;0;"-505034310";"Саулюс Томас Кондротас"
13289;118950;0;"-252573510";"Стивен С. Скиена"
13290;368943;0;"410114491";"Сергей Сафронов"
13291;637801;0;"-1262416708";"Джей Адамс"
13292;564185;0;"-1798873097";"Френсис Шеффер"
13293;421814;0;"-1956725897";"Дзюн Таками"
13294;458862;0;"-2714023108";"Удзяку Акита"
13295;275777;0;"62959291";"Юлия Вихарева"
13296;156004;0;"-694423108";"Вадим Жук"
13297;102603;0;"-1388647108";"Анатолий Ванеев"
13298;502926;0;"-2082956297";"Скули Гвюдйоунссон"
13299;415234;0;"-8236451907";"Георг Дионисий Эрет"
13300;346549;0;"-4260323907";"Володимир Антонович"
13301;327807;0;"-1136186307";"Ted Honderich"
13302;104068;0;"-2808631107";"Израиль Франк-Каменецкий"
13303;18462;0;"-4165629507";"Олег Гребенюк"
13304;209275;0;"378664895";"Михаил Зыгарь"
13305;105309;0;"-1073027904";"Кэндзабуро Оэ"
13306;188732;0;"378664895";"Наталия Осояну"
13307;198222;0;"-1451719104";"Норман Мейлер"
13308;227838;0;"-568106304";"Евгений Красницкий"
13309;22123;0;"-631178304";"Кен Уилбер"
13310;21810;0;"-2019711493";"Джон О&#039;Хара"
13311;173289;0;"-2303623104";"Антонин Ладинский"
13312;112737;0;"-26304";"Дмитрий Данилов"
13313;102019;0;"-1136099903";"Рената Муха"
13314;319800;0;"189276096";"Альгерд Бахаревич"
13315;134737;0;"-284023103";"Грант Моррисон"
13316;150778;0;"-2209015103";"Григорий Медынский"
13317;299613;0;"315506496";"Алекс Вуд"
13318;27533;0;"-3124163903";"Эдуард Фукс"
13319;294647;0;"-1546325892";"Бенуат Гру"
13320;281945;0;"-2840167103";"Елена Рерих"
13321;1549;0;"-3061005503";"Зейн Грей"
13322;192654;0;"157740097";"Григорий Бондаренко"
13323;104077;0;"-1704178691";"Лидия Смирнова"
13324;383302;0;"220898497";"Ксения Любимова"
13325;151181;0;"-31562302";"Олег Валецкий"
13326;314000;0;"315506497";"Matsuei Yuusei"
13327;321887;0;"-852103102";"Дерек Джармен"
13328;232157;0;"-694336702";"Борис Шапиро-Тулин"
13329;402900;0;"220898497";"Ирина Черкашина"
13330;124614;0;"-8015527102";"Клод Адриан Гельвеций"
13331;308156;0;"-1767250689";"Мюррей Боуэн"
13332;148183;0;"-757408700";"Вадим Старк"
13333;430837;0;"-757408700";"Джозеф Кошут"
13334;309703;0;"315506499";"Виктория Лайт"
13335;149812;0;"-315645500";"Лаура Липман"
13336;293676;0;"410200899";"Анастасия Афанасьева"
13337;250112;0;"315506499";"Виктория Баринова"
13338;237070;0;"-1704178689";"Томас Мертон"
13339;3788;0;"-410253500";"Сергей Романов"
13340;326311;0;"-536483899";"Эркебек Абдулаев"
13341;237087;0;"-883639099";"Юрий Градинаров"
13342;18914;0;"-126256699";"Вадим Казаков"
13343;329516;0;"-1167635899";"Михаэль Деген"
13344;371264;0;"-441875899";"Крис Валлоттон"
13345;332522;0;"-1325488699";"Андрей Алякин"
13346;302578;0;"-4039312699";"Сэм Лойд"
13347;123598;0;"31509700";"Хуан Мануэль де Прада"
13348;668934;0;"-1893481087";"Виктор Иванов"
13349;316125;0;"-2145941887";"Мария Луиза Кашниц"
13350;466441;0;"-189415098";"Сергій Капранов"
13351;236148;0;"-4165543098";"Лайош Тольнаи"
13352;552820;0;"-410253498";"Вера Глаголева"
13353;541936;0;"-2619242298";"Джордж Невилл Ватсон"
13354;529262;0;"-252487098";"Ирина Левина"
13355;443328;0;"883586501";"Ульяна Скибина"
13356;430687;0;"-978333498";"Хайри Шаляби"
13357;402453;0;"441736903";"Владимир Беляев"
13358;336143;0;"-5427760696";"Франц Петер Шуберт"
13359;219458;0;"-410253496";"Стив Руд"
13360;206494;0;"-1988175485";"Лев Баренбойм"
13361;160538;0;"-410253496";"Джон Лайдон"
13362;160400;0;"-725872696";"Вячеслав Долинин"
13363;147223;0;"-220951096";"Тимоти Нафтали"
13364;122631;0;"-1735714685";"Яков Хелемский"
13365;21509;0;"-1073027896";"Борис Пшеничный"
13366;104468;0;"-2682227893";"Евгений Замятин"
13367;433482;0;"252520906";"Пенелопа Дуглас"
13368;26719;0;"-63098293";"Мэг Кэбот"
13369;1519;0;"-1609397882";"Мюриэл Спарк"
13370;120723;0;"-2840080693";"Георгий Чулков"
13371;341170;0;"473445706";"Лана Ежова"
13372;2237;0;"-441789493";"Марина Палей"
13373;229723;0;"252520906";"Ольга Паволга"
13374;180274;0;"-946711093";"Фритьоф Капра"
13375;227702;0;"-473325492";"Александр Больных"
13376;104195;0;"-126170292";"Луиза Уэлш"
13377;122647;0;"-3439610292";"Мишель Зевако"
13378;165017;0;"-3029383092";"Федор Шаляпин"
13379;116200;0;"-1388474292";"Георгий Эфрон"
13380;648808;0;"788978507";"Гарри Стайлс"
13381;311688;0;"-1199171892";"Борис Ельцин"
13382;232170;0;"31596107";"Лариса Бочарова"
13383;5440;0;"-63098292";"Патриция Кэбот"
13384;328232;0;"-946711091";"Юрий Рост"
13385;302845;0;"-1420010291";"Ричард Хукер"
13386;311958;0;"-1798700280";"Николай Бирюков"
13387;24403;0;"-2051161080";"Борис Воронцов-Вельяминов"
13388;346586;0;"-1546239480";"Колин Уотсон"
13389;26347;0;"-946711091";"Екатерина Максимова"
13390;338823;0;"-2745386291";"Мария Майерова"
13391;330165;0;"-1514704691";"Патриция Робинс"
13392;314209;0;"-2272000691";"Дениз Робинс"
13393;660564;0;"-568019889";"Виктор Бронштейн"
13394;316051;0;"-2997847089";"Гуго фон Гофмансталь"
13395;232090;0;"-883552689";"Jerry Spinelli"
13396;323526;0;"536517710";"Лорен Конрад"
13397;338596;0;"-1640933878";"Хосе Луис Сампедро"
13398;167175;0;"-1167549489";"Гелий Рябов"
13399;156386;0;"-1136013489";"Рейнольдс Прайс"
13400;192363;0;"-978247089";"Гельмут Биркхан"
13401;636676;0;"-1293779889";"Владимир Соколов"
13402;610410;0;"-504861488";"Татьяна Тимофеева"
13403;145564;0;"-852016688";"Терри Джонс"
13404;610421;0;"378751311";"Лена Горелик"
13405;505822;0;"31596111";"Трейсмор Гесс"
13406;451803;0;"-2019625077";"Эмилио Сегре"
13407;433283;0;"-757322288";"Михаил Герцман"
13408;208779;0;"-1325402288";"Рахим Эсенов"
13409;119770;0;"-1230707888";"Лидия Брагина"
13410;117854;0;"-2114319477";"Джеймс Мёрсер Лэнгстон Хьюз"
13411;677723;0;"-3849923887";"Сергей Кривенко"
13412;375128;0;"-915088687";"Митрополит Владимир (Иким)"
13413;369684;0;"-852016687";"Лев Лещенко"
13414;321369;0;"-1104477487";"Иван Киуру"
13415;305987;0;"-2713850287";"Евгений Вахтангов"
13416;179381;0;"-94634287";"Лоран Гарнье"
13417;1007083;0;"-694250287";"Юрий Шлейкин"
13418;970278;0;"-1451632687";"Георгий Керт"
13419;958981;0;"157826512";"Наталля Русецкая"
13420;932559;0;"126290514";"Маркета Пилатова"
13421;692564;0;"-1451632685";"Аглая Шишкова"
13422;670586;0;"-63098285";"Фёдор Лукьянов"
13423;565833;0;"-1136013485";"Светлана Велмар-Янкович"
13424;487045;0;"-1672469874";"Алонсо Самора Висенте"
13425;484205;0;"-978247085";"Хорст Бозецки"
13426;432631;0;"-94634285";"Николай Кирмель"
13427;401746;0;"-1104477485";"Сакен Жунусов"
13428;377509;0;"-883552685";"Якоб Пальме"
13429;337842;0;"-1167549484";"Наталья Демкова"
13430;106101;0;"-2240464684";"Всеволод Павлов"
13431;34230;0;"-788858284";"Роберт Хиггс"
13432;17056;0;"-504861484";"Михаил Поздняев"
13433;16122;0;"-536397484";"Стивен Залога"
13434;25611;0;"-2019538670";"Айн Рэнд"
13435;26160;0;"-2745299881";"Джеймс Джойс"
13436;29549;0;"-6342736681";"Иван Крылов"
13437;305990;0;"-978160681";"Александр Чудаков"
13438;124493;0;"315679318";"Глеб Архангельский"
13439;25249;0;"-3597376681";"Всеволод Гаршин"
13440;318167;0;"-2145769070";"Валерьян Подмогильный"
13441;163044;0;"-315472681";"Николай Свечин"
13442;148021;0;"-220778281";"Филипп Клодель"
13443;313488;0;"-2208841069";"Дороти Макардл"
13444;178808;0;"-63011880";"Р. Скотт Бэккер"
13445;125019;0;"-725699880";"Людмила Разумовская"
13446;2471;0;"-915002280";"Томас М. Диш"
13447;179874;0;"-504775080";"Чарльз Петцольд"
13448;313307;0;"-1483082280";"Сигбьерн Хельмебак"
13449;232845;0;"378837719";"Александр Амзин"
13450;313296;0;"31682519";"Санта Монтефиори"
13451;181321;0;"-4417831080";"Альфред Эдмунд Брем"
13452;146615;0;"94840921";"Владимир Брайт"
13453;160016;0;"-1988002667";"Муса Джалиль"
13454;294099;0;"-2713763878";"Джонстон Мак-Кэллэй"
13455;153287;0;"-220778278";"Сталик Ханкишиев"
13456;519600;0;"-1735541867";"Маргарита Старасте"
13457;301876;0;"-2303450278";"Сруога Балис"
13458;152273;0;"189448921";"Анастасия Гостева"
13459;400112;0;"-788771878";"Алла Соколова"
13460;257114;0;"-757235878";"Метин Ардити"
13461;156519;0;"-63011877";"Ольга Семенова"
13462;159423;0;"-2587533477";"Эрнст Ханфштангль"
13463;327294;0;"-567933477";"Андрей Пржездомский"
13464;399338;0;"347301722";"Борис Харькин"
13465;10304;0;"-1262157477";"Николай Кузьмин"
13466;331314;0;"-1577775466";"Энн Фогарти"
13467;304464;0;"-2871530277";"Уолтер Эванс-Вентц"
13468;252513;0;"-1356851877";"Валери Жискар д&#039;Эстен"
13469;81071;0;"-1451546277";"Франсуа Каванна"
13470;266496;0;"-1767077865";"Теодор Шумовский"
13471;234528;0;"-694163876";"Алексей Цветков"
13472;469514;0;"-1199085476";"Джудит Виорст"
13473;231006;0;"-94547876";"Rob Sheffield"
13474;363666;0;"-2650605476";"Альдо Палаццески"
13475;317808;0;"-1199085476";"Георгий Хабургаев"
13476;316197;0;"-1451546276";"James Dickey"
13477;29149;0;"-63011876";"Диомидис Спинеллис"
13478;116895;0;"-126083876";"Лев Усыскин"
13479;400165;0;"-662541474";"Виталий Мелик-Карамов"
13480;346612;0;"-1419923874";"Мира Алечкович"
13481;130831;0;"284143325";"Adam Christopher"
13482;513920;0;"-1577775463";"Збигнев Ленгрен"
13483;326806;0;"-4544061474";"Габделькаюм Насыров"
13484;319877;0;"-1704005863";"Аркадий Филев"
13485;316664;0;"-3123991074";"Федор Крюков"
13486;174286;0;"-915002274";"Мухтар Магауин"
13487;26437;0;"-694163874";"Александр Игнатенко"
13488;449889;0;"-1830236262";"Геннадий Геродник"
13489;430802;0;"-4070675873";"Дмитрий Стахеев"
13490;379161;0;"-1072855073";"Евгений Велихов"
13491;320930;0;"-31389473";"Иван Волков"
13492;1008586;0;"-347008673";"Мишель Марк Бушар"
13493;700018;0;"-31389473";"Йоанна Батор"
13494;637458;0;"-283850273";"Блэр Тиндалл"
13495;356472;0;"-1167463073";"Жан Вержбицкий"
13496;294497;0;"-157619873";"Наталья Николенкова"
13497;3977;0;"-2051074661";"Фрэнк Грубер"
13498;664642;0;"-2051074661";"Бозорг Аляви"
13499;579371;0;"-4954288672";"Євген Гребінка"
13500;501541;0;"-1893308261";"Мохендра Сингх Рандхава"
13501;454839;0;"-4670291872";"Николай Щербина"
13502;442288;0;"-1104391072";"Отар Иоселиани"
13503;323978;0;"-3786679072";"Павол Орсаг Гвездослав"
13504;203227;0;"-599469472";"Виктор Вагнер"
13505;234240;0;"315765730";"Бекка Фитцпатрик"
13506;229959;0;"-1356765469";"Ричард Йейтс"
13507;6840;0;"-694077469";"Пол Остер"
13508;441350;0;"221157730";"Варвара Еналь"
13509;22758;0;"-2208754658";"Лао Шэ "
13510;147693;0;"-978074269";"Эрик Маккормак"
13511;994;0;"-2997674269";"Гертруда Стайн"
13512;198497;0;"-883379869";"Эдуард Володарский"
13513;515150;0;"599848930";"Пальмира Керлис"
13514;231798;0;"63304931";"Сара Кейн"
13515;299957;0;"-2587447068";"Георг Тракль"
13516;231501;0;"-1135840668";"Джордж Гайп"
13517;212452;0;"-1798527457";"Жак Сустель"
13518;4004;0;"-725613468";"Аркадий Драгомощенко"
13519;146665;0;"-1956380257";"Джеймс Миченер"
13520;231528;0;"-1893221857";"Симона Вейль"
13521;422480;0;"315765731";"Мидзухо Кусанаги"
13522;231680;0;"-2240291868";"Сергей Мамонтов"
13523;228739;0;"126463333";"Борис Барабанов"
13524;25505;0;"-1293607066";"Мино Милани"
13525;19760;0;"-346922266";"Николас Мэнкью"
13526;153697;0;"-1577689055";"Даниил Аль"
13527;398814;0;"757615333";"Ольга Черных"
13528;301210;0;"-2303363866";"Ярослав Гавличек"
13529;153299;0;"-2366522266";"Владимир Лидин (Гомберг)"
13530;313386;0;"-3313207066";"Володимир Самійленко"
13531;115842;0;"-3376365466";"Савва Морозов"
13532;632640;0;"-1577689054";"Даниил Альшиц"
13533;512890;0;"-3534131865";"Юрий Арсеньев"
13534;373308;0;"-1577689054";"Муртаза Мутаххари"
13535;318683;0;"-883379865";"Сирилл Флейшман"
